ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
10450,44827,5,Ramakrishnans,36,792022371,Media_Manager,16708.07,1359.339167,6,9,22,8,"Personal Loan, Student Loan, Personal Loan, Student Loan, Home Equity Loan, Not Specified, Home Equity Loan, and Personal Loan",51,20,8.47,12,Bad,2674.89,25.86374288,177,Yes,76.27367261,16.92421949,Low_spent_Small_value_payments,178.6219914,Poor
10451,44827,6,Ramakrishnans,36,792022371,Media_Manager,16708.07,1359.339167,6,9,22,8,"Personal Loan, Student Loan, Personal Loan, Student Loan, Home Equity Loan, Not Specified, Home Equity Loan, and Personal Loan",51,19,8.47,12,Bad,2674.89,22.93693566,178,Yes,76.27367261,16.92421949,Low_spent_Large_value_payments,222.0631991,Poor
10452,44827,7,Ramakrishnans,36,792022371,Media_Manager,16708.07,1359.339167,6,9,22,8,"Personal Loan, Student Loan, Personal Loan, Student Loan, Home Equity Loan, Not Specified, Home Equity Loan, and Personal Loan",55,18,8.47,12,Bad,2674.89,39.56592056,179,NM,76.27367261,16.92421949,High_spent_Medium_value_payments,284.3702829,Poor
10453,44827,8,Ramakrishnans,36,792022371,Media_Manager,16708.07,1359.339167,6,9,22,8,"Personal Loan, Student Loan, Personal Loan, Student Loan, Home Equity Loan, Not Specified, Home Equity Loan, and Personal Loan",55,18,8.47,12,Bad,2674.89,27.86473677,180,Yes,76.27367261,16.92421949,Low_spent_Medium_value_payments,212.190029,Poor
10458,33107,1,Leikag,19,596275459,Journalist,81395.44,6584.953333,1,4,10,0,No Data,0,4,2.75,1,Good,278.8,25.21299532,383,No,0,100.9021964,Low_spent_Medium_value_payments,624.2656497,Good
10459,33107,2,Leikag,19,596275459,Journalist,81395.44,6584.953333,1,4,10,0,No Data,0,9,4.75,1,Good,278.8,43.0252314,384,No,0,100.9021964,Low_spent_Medium_value_payments,752.4563428,Good
10460,33107,3,Leikag,19,596275459,Journalist,81395.44,6584.953333,1,4,10,0,No Data,0,6,2.75,1,Good,278.8,35.44273814,385,No,0,100.9021964,Low_spent_Medium_value_payments,421.4267892,Good
10461,33107,4,Leikag,19,596275459,Journalist,81395.44,6584.953333,1,4,10,0,No Data,1,6,2.75,2,Good,278.8,26.4290473,386,NM,0,100.9021964,Low_spent_Medium_value_payments,465.5252363,Good
10462,33107,5,Leikag,19,596275459,Journalist,81395.44,6584.953333,1,4,10,0,No Data,0,6,2.75,2,Good,278.8,40.57411828,387,No,0,100.9021964,High_spent_Large_value_payments,797.593137,Good
10463,33107,6,Leikag,19,596275459,Journalist,81395.44,6584.953333,1,4,10,0,No Data,0,6,2.75,2,Good,278.8,27.23590762,388,No,0,100.9021964,Low_spent_Medium_value_payments,296.2003798,Good
10464,33107,7,Leikag,19,596275459,Journalist,81395.44,6584.953333,1,4,10,0,No Data,0,6,2.75,2,Good,278.8,35.70790704,389,No,0,100.9021964,Low_spent_Medium_value_payments,655.5668076,Standard
10465,33107,8,Leikag,19,596275459,Journalist,81395.44,6584.953333,1,4,10,0,No Data,0,6,2.75,2,Good,278.8,36.20575042,390,No,0,100.9021964,Low_spent_Medium_value_payments,682.6527932,Standard
10470,1307,1,Dixonb,22,551156622,Media_Manager,48780.56,3835.046667,4,5,16,0,No Data,29,20,4.97,1,Standard,967.75,25.66893046,229,Yes,0,64.23193423,High_spent_Medium_value_payments,541.5514663,Standard
10471,1307,2,Dixonb,22,551156622,Media_Manager,48780.56,3835.046667,4,5,16,0,No Data,29,20,4.97,5,Standard,967.75,26.88299716,230,Yes,0,64.23193423,Low_spent_Small_value_payments,231.5169529,Standard
10472,1307,3,Dixonb,22,551156622,Media_Manager,48780.56,3835.046667,4,5,16,0,No Data,29,20,4.97,1,Standard,967.75,36.35745697,231,Yes,0,64.23193423,Low_spent_Small_value_payments,324.3901457,Standard
10473,1307,4,Dixonb,23,551156622,Media_Manager,48780.56,3835.046667,4,5,16,0,No Data,29,20,4.97,5,Standard,967.75,26.30927359,232,Yes,0,64.23193423,High_spent_Large_value_payments,548.8863624,Standard
10474,1307,5,Dixonb,23,551156622,Media_Manager,48780.56,3835.046667,4,5,16,0,No Data,29,20,4.97,5,Standard,967.75,40.77365622,233,Yes,0,64.23193423,Low_spent_Medium_value_payments,557.2337668,Standard
10475,1307,6,Dixonb,23,551156622,Media_Manager,48780.56,3835.046667,4,5,16,0,No Data,29,17,4.97,5,Standard,967.75,38.80116581,234,Yes,0,64.23193423,Low_spent_Small_value_payments,296.6258933,Standard
10476,1307,7,Dixonb,23,551156622,Media_Manager,48780.56,3835.046667,4,5,16,0,No Data,29,20,4.97,5,Standard,967.75,34.09293269,235,Yes,0,64.23193423,High_spent_Large_value_payments,559.2727324,Good
10477,1307,8,Dixonb,23,551156622,Media_Manager,48780.56,3835.046667,4,5,16,0,No Data,29,23,4.97,5,Standard,967.75,25.04621687,236,Yes,0,64.23193423,High_spent_Medium_value_payments,502.0553729,Good
10482,11150,1,Annikai,28,301635817,Mechanic,141753.72,11587.81,5,5,13,4,"Payday Loan, Credit-Builder Loan, Student Loan, and Debt Consolidation Loan",10,14,18.65,6,Standard,477.41,37.02486785,207,Yes,385.6011848,132.6350744,High_spent_Medium_value_payments,830.1094077,Standard
10483,11150,2,Annikai,28,301635817,Mechanic,141753.72,11587.81,5,5,13,4,"Payday Loan, Credit-Builder Loan, Student Loan, and Debt Consolidation Loan",10,12,18.65,6,Standard,477.41,43.61049482,208,Yes,385.6011848,132.6350744,High_spent_Medium_value_payments,816.2970887,Standard
10484,11150,3,Annikai,28,301635817,Mechanic,141753.72,11587.81,5,5,13,4,"Payday Loan, Credit-Builder Loan, Student Loan, and Debt Consolidation Loan",8,14,18.65,6,Standard,477.41,41.76313009,209,Yes,385.6011848,132.6350744,High_spent_Large_value_payments,880.5447407,Standard
10485,11150,4,Annikai,28,301635817,Mechanic,141753.72,11587.81,5,5,13,4,"Payday Loan, Credit-Builder Loan, Student Loan, and Debt Consolidation Loan",10,14,18.65,6,Standard,477.41,28.16119788,210,Yes,385.6011848,132.6350744,Low_spent_Small_value_payments,213.2404656,Good
10486,11150,5,Annikai,29,301635817,Mechanic,141753.72,11587.81,5,5,13,4,"Payday Loan, Credit-Builder Loan, Student Loan, and Debt Consolidation Loan",10,14,18.65,6,Standard,477.41,30.57042546,211,Yes,385.6011848,132.6350744,High_spent_Large_value_payments,741.4894533,Good
10487,11150,6,Annikai,29,301635817,Mechanic,141753.72,11587.81,5,5,13,4,"Payday Loan, Credit-Builder Loan, Student Loan, and Debt Consolidation Loan",14,14,18.65,6,Standard,477.41,28.5017134,212,Yes,385.6011848,132.6350744,High_spent_Large_value_payments,831.8433773,Good
10488,11150,7,Annikai,29,301635817,Mechanic,141753.72,11587.81,5,5,13,4,"Payday Loan, Credit-Builder Loan, Student Loan, and Debt Consolidation Loan",11,14,18.65,6,Standard,477.41,36.40648622,213,Yes,385.6011848,132.6350744,High_spent_Large_value_payments,616.2162595,Good
10489,11150,8,Annikai,29,301635817,Mechanic,141753.72,11587.81,5,5,13,4,"Payday Loan, Credit-Builder Loan, Student Loan, and Debt Consolidation Loan",10,14,18.65,6,Standard,477.41,24.48362453,214,Yes,385.6011848,132.6350744,High_spent_Medium_value_payments,607.5432402,Good
10494,9804,1,Wachtela,43,902944726,Manager,48608.78,4300.731667,5,5,5,2,"Auto Loan, and Debt Consolidation Loan",10,17,15.11,7,Standard,345.71,23.42847185,190,Yes,60.10848226,88.44346755,Low_spent_Medium_value_payments,224.459978,Standard
10495,9804,2,Wachtela,43,902944726,Manager,48608.78,4300.731667,5,5,5,2,"Auto Loan, and Debt Consolidation Loan",14,17,15.11,12,Standard,345.71,35.64154944,191,Yes,60.10848226,88.44346755,High_spent_Medium_value_payments,467.9931204,Standard
10496,9804,3,Wachtela,43,902944726,Manager,48608.78,4300.731667,5,5,5,2,"Auto Loan, and Debt Consolidation Loan",14,17,15.11,12,Standard,345.71,37.04504733,192,Yes,60.10848226,88.44346755,High_spent_Medium_value_payments,531.5212169,Standard
10497,9804,4,Wachtela,43,902944726,Manager,48608.78,4300.731667,5,5,5,2,"Auto Loan, and Debt Consolidation Loan",14,17,15.11,12,Standard,345.71,27.27608628,193,Yes,60.10848226,88.44346755,Low_spent_Small_value_payments,141.3624325,Standard
10498,9804,5,Wachtela,43,902944726,Manager,48608.78,4300.731667,5,5,5,2,"Auto Loan, and Debt Consolidation Loan",14,17,16.11,12,Standard,345.71,36.53488119,194,Yes,60.10848226,88.44346755,High_spent_Large_value_payments,504.2945545,Standard
10499,9804,6,Wachtela,43,902944726,Manager,48608.78,4300.731667,5,5,5,2,"Auto Loan, and Debt Consolidation Loan",18,17,15.11,12,Standard,345.71,40.99009603,195,Yes,60.10848226,88.44346755,High_spent_Small_value_payments,438.5894565,Standard
10500,9804,7,Wachtela,43,902944726,Manager,48608.78,4300.731667,5,5,5,2,"Auto Loan, and Debt Consolidation Loan",9,17,15.11,12,Standard,345.71,30.98005411,196,Yes,60.10848226,88.44346755,High_spent_Small_value_payments,509.960595,Standard
10501,9804,8,Wachtela,43,902944726,Manager,48608.78,4300.731667,5,5,5,2,"Auto Loan, and Debt Consolidation Loan",14,17,15.11,12,Standard,345.71,38.54866892,197,Yes,60.10848226,88.44346755,Low_spent_Large_value_payments,325.3404082,Standard
10506,11825,1,Kevin Limp,22,377143303,Scientist,63206.72,5309.226667,9,8,27,8,"Student Loan, Personal Loan, Home Equity Loan, Student Loan, Debt Consolidation Loan, Auto Loan, Student Loan, and Debt Consolidation Loan",38,15,26.48,8,Bad,4523.88,35.72185841,157,Yes,231.2901933,63.2773154,Low_spent_Large_value_payments,133.4273099,Poor
10507,11825,2,Kevin Limp,22,377143303,Scientist,63206.72,5309.226667,9,8,27,8,"Student Loan, Personal Loan, Home Equity Loan, Student Loan, Debt Consolidation Loan, Auto Loan, Student Loan, and Debt Consolidation Loan",38,18,26.48,8,Bad,4523.88,30.10128121,158,NM,231.2901933,63.2773154,High_spent_Small_value_payments,290.8944422,Standard
10508,11825,3,Kevin Limp,22,377143303,Scientist,63206.72,5309.226667,9,8,27,8,"Student Loan, Personal Loan, Home Equity Loan, Student Loan, Debt Consolidation Loan, Auto Loan, Student Loan, and Debt Consolidation Loan",38,18,26.48,8,Bad,4523.88,37.34617361,159,NM,231.2901933,63.2773154,Low_spent_Small_value_payments,48.05009316,Poor
10509,11825,4,Kevin Limp,22,377143303,Scientist,63206.72,5309.226667,9,8,27,8,"Student Loan, Personal Loan, Home Equity Loan, Student Loan, Debt Consolidation Loan, Auto Loan, Student Loan, and Debt Consolidation Loan",38,18,26.48,8,Bad,4523.88,28.52194646,160,Yes,231.2901933,63.2773154,Low_spent_Small_value_payments,48.05009316,Standard
10510,11825,5,Kevin Limp,23,377143303,Scientist,63206.72,5309.226667,9,8,27,8,"Student Loan, Personal Loan, Home Equity Loan, Student Loan, Debt Consolidation Loan, Auto Loan, Student Loan, and Debt Consolidation Loan",38,17,26.48,8,Bad,4523.88,38.32022375,161,Yes,231.2901933,63.2773154,High_spent_Medium_value_payments,429.4381712,Standard
10511,11825,6,Kevin Limp,23,377143303,Scientist,63206.72,5309.226667,9,8,27,8,"Student Loan, Personal Loan, Home Equity Loan, Student Loan, Debt Consolidation Loan, Auto Loan, Student Loan, and Debt Consolidation Loan",38,18,26.48,8,Bad,4523.88,35.19252087,162,Yes,231.2901933,63.2773154,High_spent_Medium_value_payments,418.6376438,Standard
10512,11825,7,Kevin Limp,23,377143303,Scientist,63206.72,5309.226667,9,8,27,8,"Student Loan, Personal Loan, Home Equity Loan, Student Loan, Debt Consolidation Loan, Auto Loan, Student Loan, and Debt Consolidation Loan",38,21,26.48,13,Bad,4523.88,32.21358627,163,Yes,231.2901933,63.2773154,High_spent_Medium_value_payments,476.3551579,Poor
10513,11825,8,Kevin Limp,23,377143303,Scientist,63206.72,5309.226667,9,8,27,8,"Student Loan, Personal Loan, Home Equity Loan, Student Loan, Debt Consolidation Loan, Auto Loan, Student Loan, and Debt Consolidation Loan",41,15,26.48,13,Bad,4523.88,40.44159164,164,Yes,231.2901933,63.2773154,High_spent_Small_value_payments,219.9487748,Standard
10518,20243,1,Cyril Altmeyerk,27,923137813,Lawyer,63635.12,5476.926667,3,4,2,2,"Credit-Builder Loan, and Personal Loan",12,9,11.25,4,Good,122.65,28.84539681,293,No,57.71606552,48.14765355,Low_spent_Small_value_payments,252.0826067,Standard
10519,20243,2,Cyril Altmeyerk,27,923137813,Lawyer,63635.12,5476.926667,3,4,2,2,"Credit-Builder Loan, and Personal Loan",12,7,11.25,4,Good,122.65,29.8222561,294,No,57.71606552,48.14765355,Low_spent_Small_value_payments,408.1477822,Standard
10520,20243,3,Cyril Altmeyerk,27,923137813,Lawyer,63635.12,5476.926667,3,4,2,2,"Credit-Builder Loan, and Personal Loan",12,13,11.25,4,Good,122.65,33.38652266,295,No,57.71606552,48.14765355,High_spent_Medium_value_payments,631.6263531,Standard
10521,20243,4,Cyril Altmeyerk,27,923137813,Lawyer,63635.12,5476.926667,3,4,2,2,"Credit-Builder Loan, and Personal Loan",12,11,11.25,4,Good,122.65,37.22564256,296,NM,57.71606552,48.14765355,High_spent_Medium_value_payments,574.1012666,Standard
10522,20243,5,Cyril Altmeyerk,27,923137813,Lawyer,63635.12,5476.926667,3,4,2,2,"Credit-Builder Loan, and Personal Loan",12,10,10.25,4,Good,122.65,26.67429952,297,No,57.71606552,48.14765355,High_spent_Medium_value_payments,658.0888375,Standard
10523,20243,6,Cyril Altmeyerk,27,923137813,Lawyer,63635.12,5476.926667,3,4,2,2,"Credit-Builder Loan, and Personal Loan",12,10,11.25,7,Good,122.65,27.5030806,298,No,57.71606552,48.14765355,Low_spent_Small_value_payments,389.5379837,Standard
10524,20243,7,Cyril Altmeyerk,28,923137813,Lawyer,63635.12,5476.926667,3,4,2,2,"Credit-Builder Loan, and Personal Loan",15,10,15.25,7,Good,122.65,28.90013135,299,No,57.71606552,48.14765355,Low_spent_Medium_value_payments,490.4491712,Standard
10525,20243,8,Cyril Altmeyerk,28,923137813,Lawyer,63635.12,5476.926667,3,4,2,2,"Credit-Builder Loan, and Personal Loan",12,10,11.25,7,Good,122.65,35.4659036,300,No,57.71606552,48.14765355,High_spent_Small_value_payments,542.6922682,Standard
10530,40684,1,Jonathan Stempelz,30,148154934,Mechanic,126849.18,10511.765,2,3,3,0,No Data,11,8,4.04,3,Good,518.4,44.22292166,339,No,0,82.76363368,High_spent_Large_value_payments,1141.994512,Standard
10531,40684,2,Jonathan Stempelz,30,148154934,Mechanic,126849.18,10511.765,2,3,3,0,No Data,11,6,4.04,3,Good,518.4,39.80772767,340,No,0,82.76363368,Low_spent_Medium_value_payments,745.8110523,Good
10532,40684,3,Jonathan Stempelz,30,148154934,Mechanic,126849.18,10511.765,2,3,3,0,No Data,10,8,4.04,3,Good,518.4,41.67247999,341,No,0,82.76363368,High_spent_Large_value_payments,1163.447499,Good
10533,40684,4,Jonathan Stempelz,31,148154934,Mechanic,126849.18,10511.765,2,3,3,0,No Data,11,6,4.04,3,Good,518.4,43.63111785,342,No,0,82.76363368,High_spent_Medium_value_payments,1072.726828,Good
10534,40684,5,Jonathan Stempelz,31,148154934,Mechanic,126849.18,10511.765,2,3,3,0,No Data,13,6,4.04,3,Good,518.4,36.86384279,343,No,0,82.76363368,Low_spent_Small_value_payments,374.2367025,Good
10535,40684,6,Jonathan Stempelz,31,148154934,Mechanic,126849.18,10511.765,2,3,3,0,No Data,11,6,4.04,3,Good,518.4,37.3425673,344,NM,0,82.76363368,High_spent_Large_value_payments,711.9971082,Good
10536,40684,7,Jonathan Stempelz,31,148154934,Mechanic,126849.18,10511.765,2,3,3,0,No Data,15,6,4.04,3,Good,518.4,30.38002406,345,No,0,82.76363368,High_spent_Medium_value_payments,1108.869479,Standard
10537,40684,8,Jonathan Stempelz,31,148154934,Mechanic,126849.18,10511.765,2,3,3,0,No Data,11,6,3.04,8,Good,518.4,39.41227285,346,No,0,82.76363368,High_spent_Large_value_payments,1107.99655,Standard
10542,24511,1,Luciar,45,809928326,Developer,8779.145,507.5954167,10,6,32,7,"Auto Loan, Payday Loan, Student Loan, Mortgage Loan, Payday Loan, Home Equity Loan, and Home Equity Loan",27,22,3.33,11,Bad,1636.23,33.14818074,95,Yes,32.40642842,18.62135338,Low_spent_Small_value_payments,289.0192745,Poor
10543,24511,2,Luciar,45,809928326,Developer,8779.145,507.5954167,10,6,32,7,"Auto Loan, Payday Loan, Student Loan, Mortgage Loan, Payday Loan, Home Equity Loan, and Home Equity Loan",22,22,3.33,11,Bad,1636.23,38.6860831,96,NM,32.40642842,18.62135338,Low_spent_Small_value_payments,289.7317599,Poor
10544,24511,3,Luciar,45,809928326,Developer,8779.145,507.5954167,10,6,32,7,"Auto Loan, Payday Loan, Student Loan, Mortgage Loan, Payday Loan, Home Equity Loan, and Home Equity Loan",26,22,3.33,11,Bad,1636.23,37.66807421,97,Yes,32.40642842,18.62135338,Low_spent_Medium_value_payments,247.1437982,Poor
10545,24511,4,Luciar,45,809928326,Developer,8779.145,507.5954167,10,6,32,7,"Auto Loan, Payday Loan, Student Loan, Mortgage Loan, Payday Loan, Home Equity Loan, and Home Equity Loan",27,22,3.33,11,Bad,1636.23,23.3869455,98,Yes,32.40642842,18.62135338,Low_spent_Small_value_payments,268.4162299,Poor
10546,24511,5,Luciar,45,809928326,Developer,8779.145,507.5954167,10,6,32,7,"Auto Loan, Payday Loan, Student Loan, Mortgage Loan, Payday Loan, Home Equity Loan, and Home Equity Loan",32,22,3.33,11,Bad,1636.23,35.30209309,99,Yes,32.40642842,18.62135338,Low_spent_Small_value_payments,287.7502825,Poor
10547,24511,6,Luciar,45,809928326,Developer,8779.145,507.5954167,10,6,32,7,"Auto Loan, Payday Loan, Student Loan, Mortgage Loan, Payday Loan, Home Equity Loan, and Home Equity Loan",27,22,9.33,11,Bad,1636.23,30.45256751,100,Yes,32.40642842,18.62135338,Low_spent_Medium_value_payments,247.3291194,Poor
10548,24511,7,Luciar,45,809928326,Developer,8779.145,507.5954167,10,6,32,7,"Auto Loan, Payday Loan, Student Loan, Mortgage Loan, Payday Loan, Home Equity Loan, and Home Equity Loan",28,22,3.33,13,Bad,1636.23,27.24442425,101,Yes,32.40642842,18.62135338,Low_spent_Small_value_payments,283.8773088,Poor
10549,24511,8,Luciar,45,809928326,Developer,8779.145,507.5954167,10,6,32,7,"Auto Loan, Payday Loan, Student Loan, Mortgage Loan, Payday Loan, Home Equity Loan, and Home Equity Loan",27,23,3.33,13,Bad,1636.23,30.19051085,102,Yes,32.40642842,18.62135338,Low_spent_Small_value_payments,275.693012,Poor
10554,19486,1,rag,34,445261404,Developer,16154.8,1443.233333,4,3,8,2,"Credit-Builder Loan, and Debt Consolidation Loan",22,16,17.36,6,Standard,275.06,32.1316879,91,Yes,24.46219423,14.23024081,Low_spent_Small_value_payments,260.1255919,Standard
10555,19486,2,rag,34,445261404,Developer,16154.8,1443.233333,4,3,8,2,"Credit-Builder Loan, and Debt Consolidation Loan",22,16,17.36,6,Standard,275.06,25.25776013,92,Yes,24.46219423,14.23024081,Low_spent_Small_value_payments,331.6141515,Standard
10556,19486,3,rag,34,445261404,Developer,16154.8,1443.233333,4,3,8,2,"Credit-Builder Loan, and Debt Consolidation Loan",22,16,17.36,6,Standard,275.06,33.43493958,93,Yes,24.46219423,14.23024081,Low_spent_Medium_value_payments,320.5747443,Standard
10557,19486,4,rag,35,445261404,Developer,16154.8,1443.233333,4,3,8,2,"Credit-Builder Loan, and Debt Consolidation Loan",22,17,17.36,6,Standard,275.06,39.1983175,94,Yes,24.46219423,14.23024081,Low_spent_Small_value_payments,232.0922638,Standard
10558,19486,5,rag,35,445261404,Developer,16154.8,1443.233333,4,3,8,2,"Credit-Builder Loan, and Debt Consolidation Loan",22,16,17.36,6,Standard,275.06,25.88540349,95,Yes,24.46219423,14.23024081,Low_spent_Small_value_payments,353.8271525,Standard
10559,19486,6,rag,35,445261404,Developer,16154.8,1443.233333,4,3,8,2,"Credit-Builder Loan, and Debt Consolidation Loan",22,16,17.36,6,Standard,275.06,37.17662254,96,Yes,24.46219423,14.23024081,Low_spent_Medium_value_payments,298.9987388,Standard
10560,19486,7,rag,35,445261404,Developer,16154.8,1443.233333,4,3,8,2,"Credit-Builder Loan, and Debt Consolidation Loan",22,16,17.36,6,Standard,275.06,40.33984078,97,NM,24.46219423,14.23024081,Low_spent_Small_value_payments,317.678817,Standard
10561,19486,8,rag,35,445261404,Developer,16154.8,1443.233333,4,3,8,2,"Credit-Builder Loan, and Debt Consolidation Loan",24,16,17.36,6,Standard,275.06,37.07942516,98,Yes,24.46219423,14.23024081,High_spent_Large_value_payments,345.6308983,Standard
10566,43715,1,Clairei,54,914673814,Manager,11631.405,858.28375,4,7,8,4,"Debt Consolidation Loan, Auto Loan, Payday Loan, and Debt Consolidation Loan",23,17,1.57,3,Good,165.88,31.84961612,376,No,32.05796275,31.73564062,Low_spent_Medium_value_payments,298.1968933,Good
10567,43715,2,Clairei,54,914673814,Manager,11631.405,858.28375,4,7,8,4,"Debt Consolidation Loan, Auto Loan, Payday Loan, and Debt Consolidation Loan",23,17,1.57,3,Good,165.88,27.47137769,376,No,32.05796275,31.73564062,High_spent_Small_value_payments,271.2282323,Good
